timestamp,TimeGPT
2010-11-25 21:10:00,1.4140037298202515
2010-11-25 21:20:00,1.4153424501419067
2010-11-25 21:30:00,1.348168969154358
2010-11-25 21:40:00,1.2801873683929443
2010-11-25 21:50:00,1.2085545063018799
2010-11-25 22:00:00,1.1369444131851196
2010-11-25 22:10:00,1.1436876058578491
2010-11-25 22:20:00,1.1587395668029785
2010-11-25 22:30:00,1.1528632640838623
2010-11-25 22:40:00,1.1704950332641602
2010-11-25 22:50:00,1.2533351182937622
2010-11-25 23:00:00,1.2508373260498047
2010-11-25 23:10:00,1.2171287536621094
2010-11-25 23:20:00,1.2339997291564941
2010-11-25 23:30:00,1.282569169998169
2010-11-25 23:40:00,1.2712050676345825
2010-11-25 23:50:00,1.2403844594955444
2010-11-26 00:00:00,1.170494794845581
2010-11-26 00:10:00,1.120280385017395
2010-11-26 00:20:00,1.010379433631897
2010-11-26 00:30:00,0.9765357971191406
2010-11-26 00:40:00,0.9453256130218506
2010-11-26 00:50:00,0.894159197807312
2010-11-26 01:00:00,0.9008945226669312
2010-11-26 01:10:00,0.9799237847328186
2010-11-26 01:20:00,0.9574859142303467
2010-11-26 01:30:00,0.9612248539924622
2010-11-26 01:40:00,0.9588764309883118
2010-11-26 01:50:00,0.9287121891975403
2010-11-26 02:00:00,0.9444373846054077
2010-11-26 02:10:00,1.045262336730957
2010-11-26 02:20:00,1.1437318325042725
2010-11-26 02:30:00,1.20183527469635
2010-11-26 02:40:00,1.2377604246139526
2010-11-26 02:50:00,1.2754822969436646
2010-11-26 03:00:00,1.360611915588379
2010-11-26 03:10:00,1.3015904426574707
2010-11-26 03:20:00,1.2655127048492432
2010-11-26 03:30:00,1.2224195003509521
2010-11-26 03:40:00,1.1475883722305298
