timestamp,TimeGPT
2010-11-25 21:10:00,1.4035661220550537
2010-11-25 21:20:00,1.3988995552062988
2010-11-25 21:30:00,1.3478612899780273
2010-11-25 21:40:00,1.3471205234527588
2010-11-25 21:50:00,1.3266758918762207
2010-11-25 22:00:00,1.2507590055465698
2010-11-25 22:10:00,1.22566556930542
2010-11-25 22:20:00,1.2103636264801025
2010-11-25 22:30:00,1.1780707836151123
2010-11-25 22:40:00,1.099107265472412
2010-11-25 22:50:00,1.1394507884979248
2010-11-25 23:00:00,1.118107795715332
2010-11-25 23:10:00,1.0225921869277954
2010-11-25 23:20:00,1.0744926929473877
2010-11-25 23:30:00,1.0554356575012207
2010-11-25 23:40:00,1.049881935119629
2010-11-25 23:50:00,0.9849052429199219
2010-11-26 00:00:00,0.934305727481842
2010-11-26 00:10:00,0.9146841168403625
2010-11-26 00:20:00,0.8711115121841431
2010-11-26 00:30:00,0.8063417673110962
2010-11-26 00:40:00,0.7927552461624146
2010-11-26 00:50:00,0.7351007461547852
2010-11-26 01:00:00,0.697085976600647
2010-11-26 01:10:00,0.7201553583145142
2010-11-26 01:20:00,0.7142143249511719
2010-11-26 01:30:00,0.7002965211868286
2010-11-26 01:40:00,0.7173440456390381
2010-11-26 01:50:00,0.6862104535102844
2010-11-26 02:00:00,0.7102574110031128
2010-11-26 02:10:00,0.7870302796363831
2010-11-26 02:20:00,0.8347471356391907
2010-11-26 02:30:00,0.8846737146377563
2010-11-26 02:40:00,0.9057146310806274
2010-11-26 02:50:00,0.8909597992897034
2010-11-26 03:00:00,0.9319320321083069
2010-11-26 03:10:00,0.9254717826843262
2010-11-26 03:20:00,0.9441626071929932
2010-11-26 03:30:00,0.9719992876052856
2010-11-26 03:40:00,0.9376306533813477
2010-11-26 03:50:00,0.9406792521476746
2010-11-26 04:00:00,0.9345828294754028
2010-11-26 04:10:00,0.8816772699356079
2010-11-26 04:20:00,0.849716067314148
2010-11-26 04:30:00,0.8878256678581238
2010-11-26 04:40:00,0.8712968826293945
2010-11-26 04:50:00,0.8957008123397827
2010-11-26 05:00:00,0.938033938407898
2010-11-26 05:10:00,0.9273064732551575
2010-11-26 05:20:00,0.950745701789856
2010-11-26 05:30:00,0.9869206547737122
2010-11-26 05:40:00,1.0187405347824097
2010-11-26 05:50:00,0.9610344171524048
2010-11-26 06:00:00,0.9953557252883911
2010-11-26 06:10:00,1.042724609375
2010-11-26 06:20:00,1.0825059413909912
2010-11-26 06:30:00,1.1200461387634277
2010-11-26 06:40:00,1.1857330799102783
2010-11-26 06:50:00,1.2201199531555176
2010-11-26 07:00:00,1.2874352931976318
2010-11-26 07:10:00,1.2714860439300537
2010-11-26 07:20:00,1.3798327445983887
2010-11-26 07:30:00,1.428947925567627
2010-11-26 07:40:00,1.4539072513580322
2010-11-26 07:50:00,1.4702870845794678
2010-11-26 08:00:00,1.446901798248291
2010-11-26 08:10:00,1.4596436023712158
2010-11-26 08:20:00,1.4535024166107178
2010-11-26 08:30:00,1.4690988063812256
2010-11-26 08:40:00,1.4329683780670166
