timestamp,TimeGPT
2010-11-25 21:10:00,1.4140068292617798
2010-11-25 21:20:00,1.4153411388397217
2010-11-25 21:30:00,1.348164439201355
2010-11-25 21:40:00,1.280185341835022
2010-11-25 21:50:00,1.2085511684417725
2010-11-25 22:00:00,1.1369420289993286
2010-11-25 22:10:00,1.1436887979507446
2010-11-25 22:20:00,1.1587398052215576
2010-11-25 22:30:00,1.1528633832931519
2010-11-25 22:40:00,1.170492172241211
2010-11-25 22:50:00,1.2533254623413086
2010-11-25 23:00:00,1.2508293390274048
2010-11-25 23:10:00,1.2171190977096558
2010-11-25 23:20:00,1.233991026878357
2010-11-25 23:30:00,1.2825586795806885
2010-11-25 23:40:00,1.2711962461471558
2010-11-25 23:50:00,1.2403761148452759
2010-11-26 00:00:00,1.170487642288208
2010-11-26 00:10:00,1.1202752590179443
2010-11-26 00:20:00,1.0103747844696045
2010-11-26 00:30:00,0.9765316843986511
2010-11-26 00:40:00,0.9453206658363342
2010-11-26 00:50:00,0.8941507935523987
2010-11-26 01:00:00,0.9008837938308716
2010-11-26 01:10:00,0.9799102544784546
2010-11-26 01:20:00,0.9574713110923767
2010-11-26 01:30:00,0.9612125158309937
2010-11-26 01:40:00,0.9588675498962402
2010-11-26 01:50:00,0.9287002682685852
2010-11-26 02:00:00,0.9444260597229004
2010-11-26 02:10:00,1.0452549457550049
2010-11-26 02:20:00,1.1437256336212158
2010-11-26 02:30:00,1.2018327713012695
2010-11-26 02:40:00,1.2377581596374512
2010-11-26 02:50:00,1.2754793167114258
2010-11-26 03:00:00,1.3606090545654297
2010-11-26 03:10:00,1.3015869855880737
2010-11-26 03:20:00,1.2655110359191895
2010-11-26 03:30:00,1.2224141359329224
2010-11-26 03:40:00,1.1475834846496582
2010-11-26 03:50:00,1.1090508699417114
2010-11-26 04:00:00,1.0921217203140259
2010-11-26 04:10:00,1.015883445739746
2010-11-26 04:20:00,0.981677770614624
2010-11-26 04:30:00,1.0212640762329102
2010-11-26 04:40:00,1.0084720849990845
2010-11-26 04:50:00,1.022678256034851
2010-11-26 05:00:00,1.0517171621322632
2010-11-26 05:10:00,1.0524191856384277
2010-11-26 05:20:00,1.063989281654358
