timestamp,TimeGPT
2010-11-25 11:50:00,1.3455203771591187
2010-11-25 12:00:00,1.3253060579299927
2010-11-25 12:10:00,1.3131475448608398
2010-11-25 12:20:00,1.298091173171997
2010-11-25 12:30:00,1.2974387407302856
2010-11-25 12:40:00,1.3091758489608765
2010-11-25 12:50:00,1.3725953102111816
2010-11-25 13:00:00,1.4707123041152954
2010-11-25 13:10:00,1.5257689952850342
2010-11-25 13:20:00,1.533691167831421
2010-11-25 13:30:00,1.4587342739105225
2010-11-25 13:40:00,1.3214892148971558
2010-11-25 13:50:00,1.2837718725204468
2010-11-25 14:00:00,1.2722641229629517
2010-11-25 14:10:00,1.3099864721298218
2010-11-25 14:20:00,1.3443166017532349
2010-11-25 14:30:00,1.3824542760849
2010-11-25 14:40:00,1.4158142805099487
2010-11-25 14:50:00,1.440995454788208
2010-11-25 15:00:00,1.492922067642212
2010-11-25 15:10:00,1.5933328866958618
2010-11-25 15:20:00,1.6963462829589844
2010-11-25 15:30:00,1.6923627853393555
2010-11-25 15:40:00,1.7180862426757812
2010-11-25 15:50:00,1.9292316436767578
2010-11-25 16:00:00,1.9664865732192993
2010-11-25 16:10:00,2.0007150173187256
2010-11-25 16:20:00,1.9733896255493164
2010-11-25 16:30:00,1.9010422229766846
2010-11-25 16:40:00,1.8517937660217285
